stno,yyyymmddhh,year,month,day,hour,PS01,PS02,TX01,RH01,WD01,WD02,PP01,SS01,SS02,CD11,altitude,longitude,latitude,start_time,number_of_hour,issue_time,APCP,DSWRF,HCDC,LCDC,MCDC,PRES,PRMSL,RH,TMP,UGRD,VGRD
001,2017080118,2017,8,1,18,642.2,3137.9,7.1,87,3.9,280.0,0.0,0.1,0.45,-9999,3844.8,120.9595,23.4876,2017-08-01 10:00:00 UTC,5106,2017-08-01 00:00:00 UTC,0.3222222222222221,54.04444444444444,95.22222222222223,28.73333333333333,78.66666666666667,36386.66666666667,101802.22222222225,89.9777777777778,286.84222222222223,-0.5688888888888889,2.1544444444444446
001,2017080119,2017,8,1,19,642.7,3141.8,8.2,76,8.8,230.0,0.0,0.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 11:00:00 UTC,5107,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,79.77777777777777,13.222222222222221,57.55555555555557,36381.5,101781.22222222225,86.44444444444444,286.2233333333333,-0.4800000000000001,2.9966666666666666
001,2017080120,2017,8,1,20,643.2,3147.0,8.1,84,8.8,250.0,0.0,-9999.0,0.0,8,3844.8,120.9595,23.4876,2017-08-01 12:00:00 UTC,5108,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,61.33333333333334,2.333333333333333,41.55555555555557,36384.538888888885,101801.0,86.62222222222222,285.72111111111116,-0.35,2.786666666666667
001,2017080121,2017,8,1,21,643.5,3152.0,8.0,94,8.8,270.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 13:00:00 UTC,5109,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,76.1111111111111,0.0,53.55555555555557,36390.022222222215,101797.55555555556,84.45555555555555,286.01777777777767,-0.032222222222222235,3.06
001,2017080122,2017,8,1,22,643.7,3153.5,8.3,73,10.0,260.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 14:00:00 UTC,5110,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,84.88888888888887,0.3333333333333333,64.22222222222223,36379.73333333334,101795.0,85.54444444444445,285.7588888888889,-0.05000000000000002,2.8955555555555565
001,2017080123,2017,8,1,23,643.5,3149.3,8.9,66,9.0,250.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 15:00:00 UTC,5111,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,45.111111111111114,0.0,40.888888888888886,36373.31666666667,101775.22222222225,84.33333333333333,284.9811111111112,0.13777777777777772,2.6122222222222224
001,2017080124,2017,8,1,24,643.2,3145.2,9.0,64,5.0,210.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 16:00:00 UTC,5112,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,68.8888888888889,0.3333333333333333,56.0,36377.516666666656,101801.88888888892,85.26666666666667,285.54,-0.06111111111111109,2.9344444444444435
001,2017080201,2017,8,2,1,642.5,3138.3,7.5,79,7.9,160.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 17:00:00 UTC,5113,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,72.66666666666667,0.1111111111111111,58.0,36368.11111111112,101784.0,84.51111111111112,285.25777777777773,-0.05222222222222224,2.7444444444444445
001,2017080202,2017,8,2,2,642.3,3131.2,7.4,84,7.8,170.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 18:00:00 UTC,5114,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,42.55555555555557,0.0,32.22222222222222,36352.35555555555,101715.55555555556,81.07777777777778,284.85222222222217,-0.16999999999999993,3.486666666666667
001,2017080203,2017,8,2,3,642.2,3134.0,7.4,80,8.6,180.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 19:00:00 UTC,5115,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,38.33333333333333,0.3333333333333333,14.444444444444445,36347.01111111111,101725.66666666669,82.8111111111111,284.4811111111111,0.0955555555555555,3.525555555555555
001,2017080204,2017,8,2,4,642.1,3134.3,7.5,75,7.9,180.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-01 20:00:00 UTC,5116,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,62.111111111111114,0.0,42.77777777777777,36353.77222222223,101725.11111111114,80.7666666666667,284.8655555555555,0.3922222222222221,3.051111111111111
001,2017080205,2017,8,2,5,642.5,3141.6,7.9,73,6.7,210.0,0.0,-9999.0,0.0,8,3844.8,120.9595,23.4876,2017-08-01 21:00:00 UTC,5117,2017-08-01 00:00:00 UTC,0.3222222222222221,0.0,54.444444444444436,0.0,32.333333333333336,36355.57222222222,101744.66666666669,82.4,284.6111111111111,0.4555555555555556,3.17
001,2017080206,2017,8,2,6,642.4,3140.5,7.4,95,7.7,240.0,0.0,0.1,0.1,-9999,3844.8,120.9595,23.4876,2017-08-01 22:00:00 UTC,5118,2017-08-01 00:00:00 UTC,0.3222222222222221,57.44555555555557,47.66666666666666,0.0,25.222222222222214,36358.8,101748.55555555556,82.4111111111111,285.49000000000007,0.5777777777777777,3.3044444444444445
001,2017080207,2017,8,2,7,642.6,3142.4,6.8,95,10.9,240.0,0.0,0.0,0.32,-9999,3844.8,120.9595,23.4876,2017-08-01 23:00:00 UTC,5119,2017-08-01 00:00:00 UTC,0.3222222222222221,281.72222222222223,54.0,0.0,20.777777777777775,36364.24444444443,101741.66666666669,76.88888888888887,287.2611111111111,1.0022222222222221,2.4577777777777774
001,2017080208,2017,8,2,8,643.0,3146.9,7.4,93,7.8,250.0,0.0,0.4,1.1,9,3844.8,120.9595,23.4876,2017-08-02 00:00:00 UTC,5120,2017-08-01 00:00:00 UTC,0.3222222222222221,528.3333333333334,57.444444444444436,1.0,13.888888888888884,36381.422222222216,101801.55555555556,82.34444444444446,287.16777777777776,1.0411111111111109,1.3377777777777782
001,2017080209,2017,8,2,9,643.3,3149.6,8.4,87,4.9,270.0,0.0,0.6,1.82,8,3844.8,120.9595,23.4876,2017-08-02 01:00:00 UTC,5121,2017-08-01 00:00:00 UTC,0.3222222222222221,746.1999999999997,61.55555555555557,13.522222222222226,2.0,36374.96666666667,101767.33333333331,86.07777777777778,287.37666666666667,0.8600000000000001,0.478888888888889
001,2017080210,2017,8,2,10,643.4,3148.0,10.4,86,1.7,150.0,0.0,0.3,2.05,-9999,3844.8,120.9595,23.4876,2017-08-02 02:00:00 UTC,5122,2017-08-01 00:00:00 UTC,0.3222222222222221,817.2333333333331,67.44444444444444,31.43333333333333,9.777777777777775,36374.988888888896,101744.55555555556,90.27777777777777,287.65222222222224,1.5022222222222223,-0.05555555555555546
001,2017080211,2017,8,2,11,643.0,3142.9,9.8,84,0.7,200.0,0.0,0.1,1.39,-9999,3844.8,120.9595,23.4876,2017-08-02 03:00:00 UTC,5123,2017-08-01 00:00:00 UTC,0.5666666666666667,631.7777777777778,72.66666666666667,44.922222222222224,19.222222222222214,36369.58888888888,101726.88888888886,94.0222222222222,287.5466666666667,1.7144444444444444,-0.15666666666666668
001,2017080212,2017,8,2,12,642.7,3137.7,10.8,80,0.9,280.0,0.0,0.2,2.31,-9999,3844.8,120.9595,23.4876,2017-08-02 04:00:00 UTC,5124,2017-08-01 00:00:00 UTC,0.6555555555555556,871.1111111111113,77.55555555555556,45.68888888888889,31.88888888888889,36344.74444444444,101625.11111111114,95.35555555555555,288.07666666666665,1.9666666666666663,-0.5066666666666668
001,2017080213,2017,8,2,13,642.6,3139.4,9.9,90,0.4,300.0,0.0,0.1,1.8,-9999,3844.8,120.9595,23.4876,2017-08-02 05:00:00 UTC,5125,2017-08-01 00:00:00 UTC,3.388888888888889,441.4444444444443,69.8888888888889,48.6,50.0,36325.43333333334,101598.77777777775,96.58888888888893,287.5488888888889,3.1522222222222225,0.5066666666666665
001,2017080214,2017,8,2,14,642.1,3133.3,9.7,89,2.5,290.0,2.0,0.0,1.21,-9999,3844.8,120.9595,23.4876,2017-08-02 06:00:00 UTC,5126,2017-08-01 00:00:00 UTC,4.71111111111111,309.6111111111112,80.88888888888887,45.73333333333333,57.77777777777778,36324.59444444445,101603.11111111108,97.24444444444444,287.32222222222225,1.7066666666666668,-1.2466666666666666
001,2017080215,2017,8,2,15,641.7,3128.2,9.7,87,1.8,310.0,0.0,0.0,1.38,-9999,3844.8,120.9595,23.4876,2017-08-02 07:00:00 UTC,5127,2017-08-01 00:00:00 UTC,7.933333333333333,171.93333333333337,81.55555555555556,39.17777777777777,72.22222222222223,36315.605555555565,101593.55555555556,95.33333333333334,286.9866666666667,1.0388888888888888,-1.9911111111111115
001,2017080216,2017,8,2,16,641.8,3127.9,10.8,78,1.9,310.0,0.0,0.5,1.47,-9999,3844.8,120.9595,23.4876,2017-08-02 08:00:00 UTC,5128,2017-08-01 00:00:00 UTC,10.244444444444444,366.38888888888886,56.33333333333334,36.255555555555546,48.65555555555557,36326.33888888889,101603.33333333331,95.76666666666668,287.45777777777766,0.4,-0.7733333333333333
001,2017080217,2017,8,2,17,641.6,3126.6,9.4,77,1.8,280.0,0.0,0.0,1.06,8,3844.8,120.9595,23.4876,2017-08-02 09:00:00 UTC,5129,2017-08-01 00:00:00 UTC,11.122222222222225,200.82222222222225,31.0,44.255555555555546,20.888888888888886,36326.62777777779,101604.11111111114,97.28888888888888,287.3044444444444,0.3411111111111111,-0.5033333333333333
001,2017080218,2017,8,2,18,641.6,3128.3,8.6,78,1.4,220.0,0.0,0.1,0.35,-9999,3844.8,120.9595,23.4876,2017-08-02 10:00:00 UTC,5130,2017-08-01 00:00:00 UTC,11.3,62.5,27.222222222222214,27.88888888888889,9.76666666666667,36316.6388888889,101593.66666666669,97.51111111111106,286.9444444444445,-0.7200000000000001,0.6311111111111111
001,2017080219,2017,8,2,19,641.8,3132.4,8.0,81,4.4,190.0,0.0,0.1,0.0,-9999,3844.8,120.9595,23.4876,2017-08-02 11:00:00 UTC,5131,2017-08-01 00:00:00 UTC,11.3,0.0,29.0,16.888888888888882,3.4555555555555566,36338.70555555556,101642.33333333331,91.34444444444445,284.89,0.922222222222222,0.3833333333333332
001,2017080220,2017,8,2,20,642.1,3135.7,7.8,80,4.6,180.0,0.0,-9999.0,0.0,5,3844.8,120.9595,23.4876,2017-08-02 12:00:00 UTC,5132,2017-08-01 00:00:00 UTC,11.3,0.0,7.0,12.0,4.055555555555556,36339.188888888886,101637.44444444444,85.83333333333333,284.6255555555556,-0.09222222222222222,1.0477777777777777
001,2017080221,2017,8,2,21,642.4,3138.9,7.3,94,4.6,150.0,0.0,-9999.0,0.0,2,3844.8,120.9595,23.4876,2017-08-02 13:00:00 UTC,5133,2017-08-01 00:00:00 UTC,11.3,0.0,10.0,8.222222222222221,1.4666666666666668,36352.37222222221,101678.22222222225,83.1111111111111,284.34,0.3088888888888888,2.1533333333333333
001,2017080222,2017,8,2,22,642.6,3138.7,7.5,92,4.1,160.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-02 14:00:00 UTC,5134,2017-08-01 00:00:00 UTC,11.3,0.0,11.166666666666668,4.5555555555555545,1.8222222222222224,36336.81111111112,101650.33333333334,82.75555555555556,284.0488888888889,0.3555555555555556,1.2866666666666666
001,2017080223,2017,8,2,23,642.5,3138.6,7.2,90,5.4,160.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-02 15:00:00 UTC,5135,2017-08-01 00:00:00 UTC,11.3,0.0,2.9,5.777777777777778,2.155555555555556,36330.12222222221,101633.88888888886,82.2,283.92,0.21777777777777785,0.9833333333333332
001,2017080224,2017,8,2,24,642.2,3134.0,6.8,90,5.1,160.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-02 16:00:00 UTC,5136,2017-08-01 00:00:00 UTC,11.3,0.0,1.0,4.0,1.2333333333333332,36334.35000000001,101691.77777777775,85.57777777777778,283.21444444444444,1.0333333333333334,0.8
001,2017080301,2017,8,3,1,642.0,3131.9,7.3,86,5.5,270.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-02 17:00:00 UTC,5137,2017-08-01 00:00:00 UTC,11.3,0.0,2.0,0.30000000000000004,0.0,36313.86666666668,101592.11111111114,80.06666666666666,283.5733333333334,0.4722222222222223,1.1922222222222223
001,2017080302,2017,8,3,2,641.4,3123.8,7.8,74,5.0,260.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-02 18:00:00 UTC,5138,2017-08-01 00:00:00 UTC,11.3,0.0,2.2222222222222223,0.2333333333333333,0.11111111111111112,36306.94444444444,101597.0,81.71111111111112,283.3966666666667,0.3022222222222222,0.6400000000000001
001,2017080303,2017,8,3,3,641.4,3123.8,7.8,73,3.4,290.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-02 19:00:00 UTC,5139,2017-08-01 00:00:00 UTC,11.3,0.0,1.4222222222222225,0.0,0.0,36301.000000000015,101593.22222222225,81.7888888888889,282.78777777777776,0.42777777777777776,1.5488888888888888
001,2017080304,2017,8,3,4,641.4,3122.4,7.8,77,1.6,290.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-02 20:00:00 UTC,5140,2017-08-01 00:00:00 UTC,11.3,0.0,4.0,0.0,0.0,36311.6,101614.0,78.14444444444446,282.79444444444437,0.5488888888888888,1.1633333333333329
001,2017080305,2017,8,3,5,641.5,3125.4,7.9,71,0.6,280.0,0.0,-9999.0,0.0,1,3844.8,120.9595,23.4876,2017-08-02 21:00:00 UTC,5141,2017-08-01 00:00:00 UTC,11.3,0.0,6.333333333333332,0.0,0.0,36318.59444444443,101653.0,78.56666666666666,282.32333333333327,0.5166666666666666,1.2533333333333332
001,2017080306,2017,8,3,6,641.9,3130.9,8.4,68,0.7,260.0,0.0,0.4,0.02,-9999,3844.8,120.9595,23.4876,2017-08-02 22:00:00 UTC,5142,2017-08-01 00:00:00 UTC,11.3,65.63555555555557,12.333333333333336,0.0,0.0,36326.11666666667,101647.11111111114,78.17777777777776,284.3388888888889,0.7944444444444445,1.0555555555555558
001,2017080307,2017,8,3,7,642.1,3132.2,10.0,80,1.5,150.0,0.0,0.9,0.87,-9999,3844.8,120.9595,23.4876,2017-08-02 23:00:00 UTC,5143,2017-08-01 00:00:00 UTC,11.3,306.5888888888889,10.666666666666666,0.0,0.0,36337.55555555554,101661.33333333331,73.24444444444444,287.36,0.7577777777777778,0.3611111111111111
001,2017080308,2017,8,3,8,642.1,3130.0,11.9,79,2.2,140.0,0.0,1.0,1.64,2,3844.8,120.9595,23.4876,2017-08-03 00:00:00 UTC,5144,2017-08-01 00:00:00 UTC,11.3,553.6666666666665,2.0,0.0,0.0,36336.194444444445,101626.0,74.65555555555554,288.00777777777773,0.7211111111111109,0.05666666666666659
001,2017080309,2017,8,3,9,642.2,3129.1,14.2,77,2.4,150.0,0.0,0.8,2.8,5,3844.8,120.9595,23.4876,2017-08-03 01:00:00 UTC,5145,2017-08-01 00:00:00 UTC,11.3,768.6777777777777,4.3,6.522222222222222,0.055555555555555566,36333.95555555556,101608.22222222225,79.27777777777777,288.1755555555556,1.027777777777778,-0.3099999999999999
001,2017080310,2017,8,3,10,642.2,3128.8,14.2,74,2.9,130.0,0.0,0.5,2.68,-9999,3844.8,120.9595,23.4876,2017-08-03 02:00:00 UTC,5146,2017-08-01 00:00:00 UTC,11.3,866.6222222222223,11.0,24.344444444444445,5.477777777777778,36325.47222222222,101596.55555555556,89.83333333333334,287.7877777777778,1.4544444444444449,-0.8033333333333331
001,2017080311,2017,8,3,11,642.1,3129.7,12.8,79,1.4,120.0,0.0,0.4,2.36,-9999,3844.8,120.9595,23.4876,2017-08-03 03:00:00 UTC,5147,2017-08-01 00:00:00 UTC,11.444444444444445,731.4444444444445,10.0,36.72222222222223,11.522222222222226,36309.85555555555,101530.88888888886,94.51111111111112,287.9911111111111,1.3855555555555554,-1.2566666666666666
001,2017080312,2017,8,3,12,641.8,3125.3,13.6,75,3.0,140.0,0.0,0.1,1.86,-9999,3844.8,120.9595,23.4876,2017-08-03 04:00:00 UTC,5148,2017-08-01 00:00:00 UTC,12.466666666666667,654.2222222222222,13.0,50.0,19.133333333333333,36290.644444444464,101465.66666666669,96.57777777777778,288.1177777777778,2.2211111111111106,-1.0644444444444443
001,2017080313,2017,8,3,13,641.7,3122.2,14.5,74,2.6,150.0,0.0,0.3,2.75,-9999,3844.8,120.9595,23.4876,2017-08-03 05:00:00 UTC,5149,2017-08-01 00:00:00 UTC,14.522222222222226,495.5555555555555,23.44444444444445,49.9888888888889,24.488888888888887,36271.37222222221,101431.22222222225,96.97777777777776,287.69222222222226,1.7522222222222223,-1.36
001,2017080314,2017,8,3,14,641.2,3116.9,13.1,79,1.0,110.0,0.0,0.3,2.67,-9999,3844.8,120.9595,23.4876,2017-08-03 06:00:00 UTC,5150,2017-08-01 00:00:00 UTC,15.999999999999998,320.2888888888889,39.444444444444436,51.66666666666667,32.833333333333336,36250.4,101362.33333333331,97.73333333333332,287.7566666666668,2.0333333333333328,-1.8955555555555559
001,2017080315,2017,8,3,15,640.9,3112.9,13.2,78,1.1,140.0,0.0,0.1,1.65,-9999,3844.8,120.9595,23.4876,2017-08-03 07:00:00 UTC,5151,2017-08-01 00:00:00 UTC,23.73333333333333,147.12222222222226,56.444444444444436,46.3,36.2,36220.500000000015,101318.22222222225,98.08888888888893,286.9255555555556,-0.3255555555555555,-0.92
001,2017080316,2017,8,3,16,640.8,3112.5,12.5,76,1.5,160.0,0.0,0.2,1.8,-9999,3844.8,120.9595,23.4876,2017-08-03 08:00:00 UTC,5152,2017-08-01 00:00:00 UTC,30.76666666666667,270.4555555555555,45.0,35.52222222222222,28.03333333333333,36263.855555555565,101411.7777777778,93.72222222222223,287.6188888888889,-0.6633333333333333,-0.9788888888888888
001,2017080317,2017,8,3,17,640.8,3115.8,9.8,81,0.0,0.0,0.0,0.1,0.66,-9999,3844.8,120.9595,23.4876,2017-08-03 09:00:00 UTC,5153,2017-08-01 00:00:00 UTC,31.26666666666667,239.1888888888889,30.66666666666667,50.26666666666666,17.788888888888884,36280.91666666666,101427.66666666669,94.62222222222223,288.07333333333327,1.188888888888889,1.5911111111111114
001,2017080318,2017,8,3,18,640.8,3117.0,8.4,89,2.9,130.0,0.0,0.5,0.37,-9999,3844.8,120.9595,23.4876,2017-08-03 10:00:00 UTC,5154,2017-08-01 00:00:00 UTC,32.23333333333333,59.944444444444464,23.11111111111111,49.444444444444464,7.2444444444444445,36271.36111111112,101433.55555555556,96.33333333333334,287.36888888888893,0.1288888888888889,0.1655555555555556
001,2017080319,2017,8,3,19,641.3,3122.1,7.8,91,4.9,140.0,0.0,0.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 11:00:00 UTC,5155,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,15.111111111111107,38.32222222222223,7.644444444444446,36295.688888888886,101531.22222222225,95.77777777777777,285.17333333333323,-0.14,0.7188888888888888
001,2017080320,2017,8,3,20,641.9,3127.7,7.6,85,3.5,150.0,0.0,-9999.0,0.0,2,3844.8,120.9595,23.4876,2017-08-03 12:00:00 UTC,5156,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,19.666666666666668,18.744444444444444,9.48888888888889,36320.41111111111,101573.88888888886,89.14444444444445,285.09333333333325,0.29000000000000004,-0.0011111111111111044
001,2017080321,2017,8,3,21,642.2,3127.5,8.5,72,0.8,160.0,0.0,-9999.0,0.0,2,3844.8,120.9595,23.4876,2017-08-03 13:00:00 UTC,5157,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,42.22222222222223,7.98888888888889,4.02222222222222,36333.583333333336,101624.44444444444,88.05555555555556,284.3822222222222,0.9,1.6466666666666667
001,2017080322,2017,8,3,22,642.7,3134.8,7.9,76,2.7,210.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 14:00:00 UTC,5158,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,61.2,4.4444444444444455,2.0222222222222226,36300.94999999998,101520.88888888886,86.07777777777778,284.4622222222222,-0.003222222222222252,1.1111111111111112
001,2017080323,2017,8,3,23,642.4,3132.7,7.9,75,4.5,220.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 15:00:00 UTC,5159,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,72.08888888888886,3.888888888888889,0.7777777777777779,36294.31111111112,101513.33333333331,84.6111111111111,284.2688888888889,0.2165555555555556,1.2922222222222224
001,2017080324,2017,8,3,24,642.2,3129.6,7.5,73,3.7,200.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 16:00:00 UTC,5160,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,73.3111111111111,2.4444444444444446,0.5533333333333335,36296.316666666666,101528.22222222225,85.4111111111111,283.96222222222224,0.7233333333333329,1.0077777777777779
001,2017080401,2017,8,4,1,642.0,3125.7,7.6,72,3.9,190.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 17:00:00 UTC,5161,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,43.7,0.4666666666666666,0.45,36270.01666666667,101437.66666666669,83.65555555555554,283.9611111111111,-0.2577777777777778,1.38
001,2017080402,2017,8,4,2,641.7,3123.5,7.7,63,5.2,190.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 18:00:00 UTC,5162,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,17.988888888888887,1.5777777777777775,0.10088888888888893,36263.3111111111,101437.66666666669,82.7,283.6322222222222,0.922222222222222,0.9633333333333332
001,2017080403,2017,8,4,3,641.6,3121.4,8.2,62,0.0,0.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 19:00:00 UTC,5163,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,4.311111111111112,0.5222222222222221,0.0,36274.52777777778,101460.44444444444,79.94444444444446,283.98555555555555,-0.0988888888888889,0.5144444444444444
001,2017080404,2017,8,4,4,641.7,3123.7,8.1,64,3.0,200.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 20:00:00 UTC,5164,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,0.0,3.7666666666666666,0.63,36290.394444444435,101507.44444444444,79.1111111111111,283.81,0.7655555555555555,0.20333333333333328
001,2017080405,2017,8,4,5,641.8,3127.8,8.6,56,3.8,240.0,0.0,-9999.0,0.0,1,3844.8,120.9595,23.4876,2017-08-03 21:00:00 UTC,5165,2017-08-01 00:00:00 UTC,32.255555555555546,0.0,0.0,2.7111111111111112,0.3022222222222222,36302.088888888895,101566.11111111114,80.39999999999998,283.5444444444445,0.052222222222222205,0.18
001,2017080406,2017,8,4,6,642.0,3131.5,9.1,54,2.4,240.0,0.0,0.4,0.0,-9999,3844.8,120.9595,23.4876,2017-08-03 22:00:00 UTC,5166,2017-08-01 00:00:00 UTC,32.255555555555546,66.08555555555556,0.0,5.911111111111113,1.4866666666666664,36310.42222222221,101592.33333333331,83.72222222222223,284.66222222222217,0.8611111111111109,0.6222222222222222
001,2017080407,2017,8,4,7,642.6,3137.6,11.0,64,0.3,140.0,0.0,0.9,0.77,-9999,3844.8,120.9595,23.4876,2017-08-03 23:00:00 UTC,5167,2017-08-01 00:00:00 UTC,32.255555555555546,305.3666666666667,0.0,6.755555555555557,2.5200000000000005,36329.366666666654,101633.44444444444,79.65555555555554,287.28,0.43888888888888894,-0.3922222222222221
