stno,yyyymmddhh,year,month,day,hour,PS01,PS02,TX01,RH01,WD01,WD02,PP01,SS01,SS02,CD11,altitude,longitude,latitude,start_time,number_of_hour,issue_time,APCP,DSWRF,HCDC,LCDC,MCDC,PRES,PRMSL,RH,TMP,UGRD,VGRD
001,2017050108,2017,5,1,8,644.4,3177.3,4.2,99,1.3,270.0,0.0,0.0,0.61,8,3844.8,120.9595,23.4876,2017-05-01 00:00:00 UTC,2888,2017-05-01 00:00:00 UTC,0.0,0.0,0.0,0.0,0.0,36462.63888888888,102278.88888888886,47.2,285.9944444444444,0.8334444444444443,-0.3827777777777778
001,2017050109,2017,5,1,9,644.5,3179.5,3.9,96,3.0,290.0,0.0,0.0,0.6,-9999,3844.8,120.9595,23.4876,2017-05-01 01:00:00 UTC,2889,2017-05-01 00:00:00 UTC,0.0,803.8666666666666,0.0,6.9444444444444455,0.0,36460.927777777775,102177.88888888886,61.56666666666666,285.29,3.890000000000001,0.3211111111111112
001,2017050110,2017,5,1,10,644.3,3176.4,4.3,96,3.3,280.0,0.0,0.0,0.58,-9999,3844.8,120.9595,23.4876,2017-05-01 02:00:00 UTC,2890,2017-05-01 00:00:00 UTC,0.0,970.2777777777776,0.0,12.0,0.22222222222222227,36452.838888888895,102162.88888888886,68.75555555555556,285.08333333333326,4.211111111111111,0.20555555555555569
001,2017050111,2017,5,1,11,644.4,3177.6,4.5,93,0.9,240.0,0.0,0.0,0.56,-9999,3844.8,120.9595,23.4876,2017-05-01 03:00:00 UTC,2891,2017-05-01 00:00:00 UTC,0.0,1064.122222222222,0.0,15.644444444444444,14.666666666666664,36454.57222222223,102165.44444444444,72.77777777777777,285.0788888888889,4.554444444444445,0.14444444444444438
001,2017050112,2017,5,1,12,644.3,3175.0,5.2,92,3.3,280.0,0.0,0.0,0.9,-9999,3844.8,120.9595,23.4876,2017-05-01 04:00:00 UTC,2892,2017-05-01 00:00:00 UTC,0.0,996.8888888888887,2.177777777777778,18.83333333333333,39.0,36462.23333333333,102222.33333333331,81.1,284.4155555555556,4.647777777777779,0.5022222222222223
001,2017050113,2017,5,1,13,643.8,3168.7,4.8,93,2.3,270.0,0.0,0.0,0.73,-9999,3844.8,120.9595,23.4876,2017-05-01 05:00:00 UTC,2893,2017-05-01 00:00:00 UTC,0.4511111111111111,494.58888888888885,8.333333333333334,20.7,35.611111111111114,36451.97222222223,102222.33333333331,85.98888888888888,283.7166666666667,3.5755555555555563,1.1155555555555556
001,2017050114,2017,5,1,14,643.5,3163.9,5.3,90,2.6,270.0,0.0,0.0,0.85,10,3844.8,120.9595,23.4876,2017-05-01 06:00:00 UTC,2894,2017-05-01 00:00:00 UTC,1.5766666666666669,847.1888888888888,6.977777777777778,26.555555555555557,31.31111111111111,36448.427777777775,102204.44444444444,88.11111111111109,284.0011111111112,5.26,0.6166666666666667
001,2017050115,2017,5,1,15,643.0,3158.4,4.4,93,2.6,290.0,0.0,0.0,0.66,-9999,3844.8,120.9595,23.4876,2017-05-01 07:00:00 UTC,2895,2017-05-01 00:00:00 UTC,2.9466666666666663,305.56666666666666,0.4,37.55555555555557,41.04444444444445,36446.24444444445,102232.66666666669,95.81111111111107,283.0200000000001,2.7277777777777774,1.4433333333333334
001,2017050116,2017,5,1,16,642.8,3156.9,4.8,93,2.3,280.0,0.0,0.0,0.6,-9999,3844.8,120.9595,23.4876,2017-05-01 08:00:00 UTC,2896,2017-05-01 00:00:00 UTC,2.9588888888888887,552.088888888889,0.0,28.255555555555553,13.777777777777779,36433.12222222221,102125.88888888886,86.06666666666666,284.42222222222233,4.203333333333333,1.3455555555555556
001,2017050117,2017,5,1,17,642.8,3157.3,4.2,93,2.9,290.0,0.0,0.0,0.57,8,3844.8,120.9595,23.4876,2017-05-01 09:00:00 UTC,2897,2017-05-01 00:00:00 UTC,2.9588888888888887,318.92222222222233,0.0,30.88888888888889,9.644444444444446,36421.738888888896,102115.44444444444,85.5222222222222,283.91222222222217,4.093333333333334,1.6844444444444444
001,2017050118,2017,5,1,18,642.9,3158.6,3.6,92,3.0,280.0,0.0,0.0,0.11,-9999,3844.8,120.9595,23.4876,2017-05-01 10:00:00 UTC,2898,2017-05-01 00:00:00 UTC,2.9588888888888887,70.91111111111111,0.0,30.644444444444453,4.955555555555555,36421.272222222215,102138.11111111114,88.87777777777777,282.92,3.3533333333333326,1.3555555555555556
001,2017050119,2017,5,1,19,643.2,3161.3,3.2,93,1.7,260.0,0.0,0.0,0.0,-9999,3844.8,120.9595,23.4876,2017-05-01 11:00:00 UTC,2899,2017-05-01 00:00:00 UTC,2.9588888888888887,0.0,0.0,14.966666666666667,3.0,36429.327777777784,102157.55555555556,86.9777777777778,282.0566666666667,2.992222222222221,1.7333333333333332
