stno,yyyymmddhh,year,month,day,hour,PS01,PS02,TX01,RH01,WD01,WD02,PP01,SS01,SS02,CD11,altitude,longitude,latitude,start_time,number_of_hour,issue_time,APCP,DSWRF,HCDC,LCDC,MCDC,PRES,PRMSL,RH,TMP,UGRD,VGRD
001,2017060108,2017,6,1,8,640.9,3125.9,6.7,97,3.0,290.0,0.0,0.0,0.0,-9997,3844.8,120.9595,23.4876,2017-06-01 00:00:00 UTC,3632,2017-06-01 00:00:00 UTC,0.0,0.0,0.0,0.0,0.0,36314.34444444444,101664.77777777775,73.48888888888891,288.87,3.9500000000000006,-0.13111111111111107
001,2017060109,2017,6,1,9,641.2,3127.4,7.3,96,4.5,290.0,0.5,0.0,0.4,-9997,3844.8,120.9595,23.4876,2017-06-01 01:00:00 UTC,3633,2017-06-01 00:00:00 UTC,0.11864444444444446,445.4333333333333,96.77777777777777,17.444444444444443,28.33333333333333,36316.288888888885,101687.77777777775,91.88888888888887,286.05888888888893,6.5955555555555545,2.6077777777777778
001,2017060110,2017,6,1,10,640.9,3124.0,7.4,98,6.9,310.0,1.0,0.0,0.72,-9999,3844.8,120.9595,23.4876,2017-06-01 02:00:00 UTC,3634,2017-06-01 00:00:00 UTC,0.5372222222222223,511.9222222222222,89.14444444444445,35.44444444444445,27.66666666666667,36286.95,101617.22222222225,94.97777777777776,285.85555555555555,8.072222222222225,2.505555555555556
001,2017060111,2017,6,1,11,640.8,3123.2,7.7,95,11.2,320.0,1.5,0.0,0.83,-9997,3844.8,120.9595,23.4876,2017-06-01 03:00:00 UTC,3635,2017-06-01 00:00:00 UTC,1.2618888888888893,464.4444444444445,97.44444444444444,41.8,26.44444444444445,36293.427777777775,101611.33333333331,96.15555555555551,286.1511111111111,8.80777777777778,2.4822222222222217
001,2017060112,2017,6,1,12,640.3,3116.7,7.2,93,7.7,320.0,2.0,0.0,0.89,-9999,3844.8,120.9595,23.4876,2017-06-01 04:00:00 UTC,3636,2017-06-01 00:00:00 UTC,2.095555555555556,527.8888888888888,97.66666666666669,39.333333333333336,32.777777777777764,36292.68333333333,101614.22222222225,95.5,286.14,9.657777777777776,4.254444444444443
001,2017060113,2017,6,1,13,640.0,3114.4,7.8,92,12.3,320.0,0.5,0.0,1.67,-9999,3844.8,120.9595,23.4876,2017-06-01 05:00:00 UTC,3637,2017-06-01 00:00:00 UTC,3.29,374.1111111111112,94.22222222222223,46.444444444444436,36.66666666666666,36272.80555555556,101537.44444444444,96.21111111111112,286.27333333333326,8.876666666666667,4.5555555555555545
001,2017060114,2017,6,1,14,639.9,3110.4,9.0,94,3.8,280.0,0.5,0.0,1.79,-9997,3844.8,120.9595,23.4876,2017-06-01 06:00:00 UTC,3638,2017-06-01 00:00:00 UTC,4.5922222222222215,354.2,92.11111111111113,48.0,37.111111111111114,36268.33888888889,101526.2222222222,96.61111111111113,286.23,9.471111111111114,4.312222222222221
001,2017060115,2017,6,1,15,639.9,3109.6,8.5,92,2.5,260.0,1.0,0.0,1.08,-9999,3844.8,120.9595,23.4876,2017-06-01 07:00:00 UTC,3639,2017-06-01 00:00:00 UTC,6.032222222222222,319.3888888888889,83.55555555555554,48.33333333333334,33.22222222222222,36248.511111111104,101448.77777777775,96.85555555555555,286.5055555555556,10.101111111111113,4.192222222222221
001,2017060116,2017,6,1,16,639.6,3107.2,8.0,89,9.0,330.0,6.0,0.0,0.81,-9999,3844.8,120.9595,23.4876,2017-06-01 08:00:00 UTC,3640,2017-06-01 00:00:00 UTC,8.888888888888891,178.48888888888888,81.0,49.444444444444436,30.44444444444445,36234.461111111115,101419.55555555556,96.83333333333334,286.2100000000001,8.418888888888889,4.062222222222221
001,2017060117,2017,6,1,17,640.0,3110.2,8.0,94,3.6,270.0,2.0,0.0,0.36,-9997,3844.8,120.9595,23.4876,2017-06-01 09:00:00 UTC,3641,2017-06-01 00:00:00 UTC,10.982222222222227,121.55555555555556,65.8888888888889,53.66666666666666,35.77777777777777,36238.88888888888,101460.11111111114,96.75555555555556,285.7111111111111,8.89,4.785555555555557
