stno,yyyymmddhh,year,month,day,hour,PS01,PS02,TX01,RH01,WD01,WD02,PP01,SS01,SS02,CD11,altitude,longitude,latitude,start_time,number_of_hour,issue_time,APCP,DSWRF,HCDC,LCDC,MCDC,PRES,PRMSL,RH,TMP,UGRD,VGRD
001,2017100408,2017,10,4,8,647.5,3206.0,7.5,97,7.6,120.0,-9998.0,0.0,0.09,-9997,3844.8,120.9595,23.4876,2017-10-04 00:00:00 UTC,6632,2017-09-27 12:00:00 UTC,57.96666666666666,465.6777777777778,71.55555555555556,0.0,0.055555555555555566,36631.77777777778,102502.44444444444,69.67777777777778,287.28888888888895,0.5533333333333333,-0.22444444444444445
001,2017100409,2017,10,4,9,647.8,3210.1,7.4,96,4.5,90.0,-9998.0,0.0,0.48,-9997,3844.8,120.9595,23.4876,2017-10-04 01:00:00 UTC,6633,2017-09-27 12:00:00 UTC,57.96666666666666,697.5333333333333,42.55555555555557,0.0,3.9222222222222216,36616.327777777784,102423.11111111114,71.7,287.93000000000006,-1.122222222222222,-0.008888888888888918
001,2017100410,2017,10,4,10,648.3,3216.9,7.1,97,1.9,20.0,1.0,0.0,0.6,-9999,3844.8,120.9595,23.4876,2017-10-04 02:00:00 UTC,6634,2017-09-27 12:00:00 UTC,57.96666666666666,666.2555555555557,65.77777777777777,1.2666666666666668,12.544444444444444,36610.91111111111,102405.55555555556,78.5,287.7966666666667,0.2977777777777777,-0.3333333333333333
001,2017100411,2017,10,4,11,648.0,3212.4,7.7,99,0.7,350.0,0.5,0.0,0.65,-9997,3844.8,120.9595,23.4876,2017-10-04 03:00:00 UTC,6635,2017-09-27 12:00:00 UTC,57.96666666666666,906.3777777777775,55.444444444444436,16.4,4.988888888888889,36582.016666666656,102328.33333333331,82.15555555555554,287.75111111111113,0.2666666666666666,-0.3822222222222221
001,2017100412,2017,10,4,12,647.8,3211.4,6.2,96,4.2,90.0,0.0,0.0,0.6,-9999,3844.8,120.9595,23.4876,2017-10-04 04:00:00 UTC,6636,2017-09-27 12:00:00 UTC,58.16666666666666,851.6222222222223,67.55555555555556,21.422222222222214,8.077777777777778,36581.172222222216,102317.22222222225,87.84444444444445,287.7211111111111,0.06111111111111112,-0.7744444444444446
001,2017100413,2017,10,4,13,647.2,3203.9,6.8,94,7.8,100.0,0.0,0.0,1.02,-9999,3844.8,120.9595,23.4876,2017-10-04 05:00:00 UTC,6637,2017-09-27 12:00:00 UTC,59.83333333333334,587.6555555555557,72.22222222222223,35.288888888888884,16.488888888888894,36563.91666666667,102282.33333333331,91.24444444444444,287.39555555555563,0.4744444444444443,-0.7555555555555555
001,2017100414,2017,10,4,14,646.9,3197.4,8.6,91,8.0,110.0,0.0,0.0,1.41,10,3844.8,120.9595,23.4876,2017-10-04 06:00:00 UTC,6638,2017-09-27 12:00:00 UTC,60.100000000000016,722.9666666666666,72.0,35.87777777777778,20.944444444444443,36580.2,102319.33333333331,90.16666666666669,287.65,-0.8455555555555555,-1.1177777777777778
001,2017100415,2017,10,4,15,646.8,3196.5,8.3,79,3.0,70.0,0.0,0.2,1.66,-9999,3844.8,120.9595,23.4876,2017-10-04 07:00:00 UTC,6639,2017-09-27 12:00:00 UTC,60.788888888888884,354.3555555555555,90.66666666666669,39.85555555555556,23.3,36575.10000000001,102363.0,94.37777777777777,286.5411111111112,-0.4155555555555556,-1.3355555555555556
001,2017100416,2017,10,4,16,646.8,3196.4,7.7,80,5.6,130.0,0.0,0.0,1.09,-9999,3844.8,120.9595,23.4876,2017-10-04 08:00:00 UTC,6640,2017-09-27 12:00:00 UTC,60.87777777777778,249.32222222222214,93.2222222222222,33.63333333333333,15.3,36603.438888888886,102451.88888888886,92.3222222222222,286.39222222222224,-0.8855555555555555,-1.51
001,2017100417,2017,10,4,17,646.8,3198.0,6.7,84,2.9,80.0,0.0,0.0,0.43,8,3844.8,120.9595,23.4876,2017-10-04 09:00:00 UTC,6641,2017-09-27 12:00:00 UTC,61.16666666666667,75.48888888888888,85.88888888888887,27.3,13.233333333333334,36604.75555555555,102472.55555555556,96.11111111111113,285.88777777777767,0.4922222222222221,2.2977777777777777
001,2017100418,2017,10,4,18,647.4,3206.1,5.8,72,8.0,100.0,0.0,0.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 10:00:00 UTC,6642,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,89.55555555555556,12.244444444444444,1.7000000000000002,36595.34444444445,102393.33333333331,82.1888888888889,284.0688888888889,-0.79,1.36
001,2017100419,2017,10,4,19,647.5,3206.8,5.6,72,8.9,140.0,0.0,0.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 11:00:00 UTC,6643,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,86.11111111111109,5.9222222222222225,2.0444444444444443,36613.62777777779,102477.33333333331,79.75555555555556,283.3300000000001,-0.11444444444444453,1.0444444444444445
001,2017100420,2017,10,4,20,648.1,3212.7,7.3,55,0.8,30.0,0.0,-9999.0,0.0,3,3844.8,120.9595,23.4876,2017-10-04 12:00:00 UTC,6644,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,80.55555555555554,1.7333333333333334,0.5333333333333333,36627.761111111104,102550.44444444444,80.94444444444446,282.7111111111111,-0.8422222222222224,1.37
001,2017100421,2017,10,4,21,648.1,3213.9,6.3,77,8.0,110.0,0.0,-9999.0,0.0,3,3844.8,120.9595,23.4876,2017-10-04 13:00:00 UTC,6645,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,75.33333333333333,5.0666666666666655,0.3222222222222221,36634.32777777777,102574.33333333331,79.84444444444446,282.60777777777776,-0.5666666666666668,-0.1588888888888889
001,2017100422,2017,10,4,22,648.0,3213.0,6.3,88,9.0,120.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 14:00:00 UTC,6646,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,66.77777777777777,0.2,0.0,36611.06666666667,102503.66666666669,79.51111111111112,282.19666666666666,-0.6166666666666667,1.7155555555555555
001,2017100423,2017,10,4,23,648.1,3213.7,6.2,90,1.0,360.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 15:00:00 UTC,6647,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,45.22222222222222,0.0,0.0,36595.90555555556,102464.88888888886,77.1111111111111,282.2855555555556,-0.5988888888888888,0.6522222222222223
001,2017100424,2017,10,4,24,647.9,3212.3,6.7,92,1.8,30.0,-9998.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 16:00:00 UTC,6648,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,36.444444444444436,0.0,0.0,36611.55555555557,102517.0,76.83333333333334,282.18,0.4833333333333334,-0.3644444444444445
001,2017100501,2017,10,5,1,647.4,3206.0,6.1,91,6.0,100.0,-9998.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 17:00:00 UTC,6649,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,34.55555555555556,0.0,1.5222222222222217,36572.83333333334,102413.22222222225,78.0,281.85444444444437,-0.8011111111111112,-0.23111111111111104
001,2017100502,2017,10,5,2,647.1,3200.9,5.4,93,2.2,50.0,0.5,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 18:00:00 UTC,6650,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,18.666666666666668,0.0,1.9888888888888887,36576.99444444445,102418.33333333334,76.75555555555555,281.85222222222217,1.0622222222222222,0.3411111111111111
001,2017100503,2017,10,5,3,646.7,3195.8,5.7,86,5.5,90.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 19:00:00 UTC,6651,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,1.8,0.0,0.0,36572.538888888885,102430.55555555556,79.8888888888889,281.56666666666666,0.18000000000000002,-0.11777777777777775
001,2017100504,2017,10,5,4,646.3,3190.2,6.8,82,9.1,110.0,0.0,-9999.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 20:00:00 UTC,6652,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,7.1000000000000005,0.0,0.0,36575.88888888888,102427.0,76.16666666666667,281.67222222222233,0.2955555555555556,0.3333333333333333
001,2017100505,2017,10,5,5,646.6,3195.6,6.4,89,8.1,110.0,0.0,-9999.0,0.0,-9997,3844.8,120.9595,23.4876,2017-10-04 21:00:00 UTC,6653,2017-09-27 12:00:00 UTC,61.17777777777778,0.0,19.111111111111114,0.0,0.3555555555555556,36571.000000000015,102366.22222222225,67.91111111111114,281.9655555555555,-0.3333333333333333,0.06222222222222225
001,2017100506,2017,10,5,6,646.6,3197.9,5.3,84,3.8,70.0,-9998.0,0.0,0.0,-9999,3844.8,120.9595,23.4876,2017-10-04 22:00:00 UTC,6654,2017-09-27 12:00:00 UTC,61.17777777777778,0.5988888888888889,28.33333333333333,0.0,3.5333333333333337,36565.477777777785,102323.22222222225,62.66666666666667,282.52,-0.62,1.337777777777778
001,2017100507,2017,10,5,7,647.2,3203.3,7.4,76,4.8,80.0,0.0,0.0,0.07,-9999,3844.8,120.9595,23.4876,2017-10-04 23:00:00 UTC,6655,2017-09-27 12:00:00 UTC,61.17777777777778,191.2333333333333,28.11111111111111,0.0,1.5444444444444445,36586.28333333333,102376.44444444444,65.05555555555556,287.0499999999999,0.07999999999999992,0.23000000000000004
001,2017100508,2017,10,5,8,647.3,3202.2,7.8,92,9.4,110.0,0.0,0.0,0.61,-9997,3844.8,120.9595,23.4876,2017-10-05 00:00:00 UTC,6656,2017-09-27 12:00:00 UTC,61.17777777777778,471.8777777777778,35.888888888888886,0.0,0.15555555555555556,36605.57222222223,102420.66666666669,69.97777777777777,287.40444444444444,0.18333333333333326,-0.2711111111111111
001,2017100509,2017,10,5,9,647.5,3203.6,9.8,89,7.7,120.0,0.0,0.4,1.73,-9997,3844.8,120.9595,23.4876,2017-10-05 01:00:00 UTC,6657,2017-09-27 12:00:00 UTC,61.17777777777778,686.7555555555557,51.87777777777778,0.0,0.0,36593.627777777765,102376.22222222225,75.65555555555554,287.57666666666665,0.8655555555555555,-0.37777777777777777
001,2017100510,2017,10,5,10,647.6,3200.7,13.4,71,5.0,110.0,0.0,0.8,2.59,-9999,3844.8,120.9595,23.4876,2017-10-05 02:00:00 UTC,6658,2017-09-27 12:00:00 UTC,61.188888888888904,785.0,52.444444444444436,6.4,0.5000000000000001,36573.54444444445,102322.66666666669,84.16666666666666,287.40333333333336,1.0955555555555556,-1.0244444444444445
